Date,Governorate,Cases,Deaths,CFR (%),Attack Rate (per 1000),COD Gov Pcode
5/22/17,Ma'areb,6051,67,0.95,53.02,26
5/22/17,Sa'ada,5077,189,0.27,70.87,22
5/22/17,AL Mahrah,8297,161,0.09,34.23,28
5/22/17,Shabwah,1651,61,0.83,89.19,21
5/22/17,Say'on,8555,191,0.12,41.87,#N/A
5/22/17,Amanat Al Asimah,8752,107,0.35,33.97,13
5/22/17,Al-Hudaydah,1894,298,0.88,31.89,18
5/22/17,Hajjah,7075,176,0.38,79.23,17
5/22/17,Amran,3296,116,0.01,85.51,29
5/22/17,Ibb,8013,298,0.25,80.53,11
5/22/17,Sana'a,8341,253,0.36,82.18,23
5/22/17,Taizz,7881,40,0.92,4.3,15
5/22/17,Dhamar,4060,201,0.49,6.34,20
5/22/17,Al Mahwit,2120,192,0.55,33.96,27
5/22/17,Al Dhale'e,3745,101,0.03,34.93,30
5/22/17,Aden,6667,183,0.29,3.09,24
5/22/17,Al Bayda,6346,109,0.45,79.59,14
5/22/17,Abyan,2625,85,0.15,1.29,12
5/22/17,Raymah,7814,274,0.91,59.68,31
5/22/17,Lahj,6735,121,0.5,13.27,25
5/22/17,Al_Jawf,6287,139,0.2,38.39,16
5/22/17,Ma'areb,2421,39,0.02,15.84,26
5/22/17,Sa'ada,1074,25,0.59,46.56,22
5/22/17,AL Mahrah,4583,278,0.23,8.48,28
5/22/17,Shabwah,1302,46,0.02,93.86,21
5/22/17,Say'on,2549,175,0.23,47.52,#N/A
5/22/17,Amanat Al Asimah,5869,268,0.01,65.4,13
5/22/17,Al-Hudaydah,7513,50,0.58,7.25,18
5/22/17,Hajjah,5483,196,0.05,21.24,17
5/22/17,Amran,7174,83,0.05,3.67,29
5/22/17,Ibb,9020,89,0.18,28.95,11
5/22/17,Sana'a,5572,158,0.23,75.77,23
5/22/17,Taizz,5578,72,0.59,98.1,15
5/22/17,Dhamar,5009,58,0.3,49.56,20
5/22/17,Al Dhale'e,6266,114,0.75,4.51,30
5/22/17,Al Mahwit,2786,252,0.18,6.39,27
5/22/17,Aden,1716,49,0.53,68.44,24
5/22/17,Al Bayda,4207,58,0.03,21.79,14
5/22/17,Abyan,5401,203,0.99,71.91,12
5/22/17,Raymah,5933,138,0.78,43.16,31
5/22/17,Lahj,3476,85,0.54,71.77,25
5/22/17,Al_Jawf,6898,177,0.62,25.13,16
5/22/17,Ma'areb,2049,122,0.11,25.88,26
5/22/17,Sa'ada,1884,94,0.62,9.47,22
5/22/17,AL Mahrah,5495,26,0.31,84.9,28
5/22/17,Shabwah,1398,147,0.14,35.42,21
5/22/17,Say'on,3601,14,0.88,78.25,#N/A
5/22/17,Amanat Al Asimah,4095,52,0.18,96.27,13
5/22/17,Al-Hudaydah,6796,48,0.07,90.73,18
5/22/17,Hajjah,7489,28,0.27,73.16,17
5/22/17,Amran,7999,298,0.34,67.14,29
5/22/17,Ibb,4807,237,0.72,95.4,11
5/22/17,Sana'a,5329,70,0.14,43.87,23
5/22/17,Taizz,6247,251,0.3,43.19,15
5/22/17,Dhamar,3917,92,0.55,20.7,20
5/22/17,Al Dhale'e,8633,286,0.97,16.9,30
5/22/17,Al Mahwit,7529,28,0.51,65.2,27
5/22/17,Aden,5691,79,0.25,56.84,24
5/22/17,Al Bayda,4425,278,0.51,20.67,14
5/22/17,Abyan,5693,265,0.17,39.02,12
5/22/17,Raymah,6588,106,0.51,86.51,31
5/22/17,Lahj,7990,177,0.84,43.86,25
5/22/17,Al_Jawf,8683,231,0.88,46.34,16
5/22/17,Ma'areb,6429,152,0.4,38.33,26
5/22/17,Sa'ada,3330,174,0.31,84.57,22
5/22/17,AL Mahrah,6685,214,0.43,26.99,28
5/22/17,Shabwah,2974,154,0.98,68.09,21
5/22/17,Say'on,4043,238,0.75,27.25,#N/A
5/22/17,Amanat Al Asimah,2724,103,0.8,4.17,13
5/22/17,Al-Hudaydah,5994,21,0.53,98.97,18
5/22/17,Hajjah,3282,256,0.25,17.3,17
5/22/17,Amran,3604,220,0.26,9.96,29
5/22/17,Ibb,8310,26,0.13,72.05,11
5/22/17,Sana'a,6550,296,0.33,39.03,23
5/22/17,Taizz,4202,173,0.27,75.02,15
5/22/17,Dhamar,9025,142,0.27,23.8,20
5/22/17,Al Dhale'e,8575,91,0.65,44.42,30
5/22/17,Al Mahwit,3397,199,0.09,49.77,27
5/22/17,Aden,8056,31,0.93,32.22,24
5/22/17,Al Bayda,1403,165,0.69,42.91,14
5/22/17,Abyan,6624,157,0.92,32.3,12
5/22/17,Raymah,7194,188,0.15,26.2,31
5/22/17,Lahj,2154,91,0.05,37.01,25
5/22/17,Al_Jawf,6752,169,0.85,44.56,16
5/22/17,Ma'areb,8039,122,0.06,87.69,26
5/22/17,Sa'ada,6611,240,0.63,55.3,22
5/22/17,AL Mahrah,1978,288,0.36,22.77,28
5/22/17,Shabwah,1073,187,0.43,38.73,21
5/22/17,Say'on,5742,270,0.99,67.6,#N/A
5/22/17,Amanat Al Asimah,1820,120,0.62,51.19,13
5/22/17,Al-Hudaydah,3465,153,0.28,32.21,18
5/22/17,Hajjah,8457,22,0.19,91.18,17
5/22/17,Amran,6248,212,0.22,86.22,29
5/22/17,Ibb,7920,112,0.89,37.19,11
5/22/17,Sana'a,8414,102,0.24,38.52,23
5/22/17,Taizz,6120,170,0.52,52.62,15
5/22/17,Dhamar,1372,98,0.99,15.3,20
5/22/17,Al Dhale'e,1494,86,0,15.76,30
5/22/17,Al Mahwit,1023,234,0.52,53,27
5/22/17,Aden,2816,108,0.5,44.86,24
5/22/17,Al Bayda,6835,72,0.99,56.14,14
5/22/17,Abyan,3302,249,0.93,29.6,12
5/22/17,Raymah,1675,16,0.35,45.19,31
5/22/17,Lahj,2120,74,0.54,38.44,25
5/22/17,Al_Jawf,6038,18,0.78,66.01,16
5/22/17,Ma'areb,3122,183,0.87,96.66,26
5/22/17,Sa'ada,8829,47,0.87,16.34,22
5/22/17,AL Mahrah,5161,239,0.68,16,28
5/22/17,Shabwah,6404,72,0.75,64.49,21
5/22/17,Say'on,8298,295,0.92,52.95,#N/A
5/22/17,Amanat Al Asimah,7145,46,0.43,83.5,13
5/22/17,Al-Hudaydah,2003,86,0.15,8.79,18
5/22/17,Hajjah,4467,146,0.42,75.99,17
5/22/17,Amran,2760,58,0.53,22.21,29
5/22/17,Ibb,3327,5,0.53,46.56,11
5/22/17,Sana'a,2918,56,0.24,38.54,23
5/22/17,Taizz,7607,285,0.3,29.24,15
5/22/17,Dhamar,4189,15,0.23,69.78,20
5/22/17,Al Dhale'e,4775,281,0.22,78.31,30
5/22/17,Al Mahwit,1797,230,0.78,19.71,27
5/22/17,Aden,5554,87,0.32,86.84,24
5/22/17,Al Bayda,9001,187,0.61,76.88,14
5/22/17,Abyan,3452,149,0.02,92.43,12
5/22/17,Raymah,9199,123,0.5,86.54,31
5/22/17,Lahj,1612,43,0.09,47.45,25
5/22/17,Al_Jawf,6289,159,0.39,85.74,16
5/22/17,Ma'areb,5913,281,0.66,91.29,26
5/22/17,Sa'ada,3945,23,0.58,53.33,22
5/22/17,AL Mahrah,5622,73,0.36,71.77,28
5/22/17,Shabwah,9062,114,0.52,65.25,21
5/22/17,Say'on,8945,171,0.84,27.75,#N/A
5/22/17,Amanat Al Asimah,5405,300,0.87,20.63,13
5/22/17,Al-Hudaydah,6144,221,0.63,64.8,18
5/22/17,Hajjah,9119,221,0.91,64.55,17
5/22/17,Amran,6563,293,0.89,97.76,29
5/22/17,Sana'a,6624,32,0.37,83.82,23
5/22/17,Ibb,1565,85,0.31,32.82,11
5/22/17,Taizz,2800,55,0.89,3.47,15
5/22/17,Dhamar,8672,127,0.88,56.18,20
5/22/17,Al Dhale'e,6013,13,0.09,23.55,30
5/22/17,Al Mahwit,2687,244,0.64,10.84,27
5/22/17,Al Bayda,4165,95,0.76,95.88,14
5/22/17,Aden,2019,215,0.39,46.73,24
5/22/17,Abyan,5378,237,0.11,34.74,12
5/22/17,Raymah,9034,53,0.23,34.02,31
5/22/17,Lahj,1707,20,0.92,54.51,25
5/22/17,Al_Jawf,8640,148,0.64,55.83,16
5/22/17,Ma'areb,3698,118,0.78,40.37,26
5/22/17,Sa'ada,5700,5,0.63,36.37,22
5/22/17,AL Mahrah,3479,274,0.81,89.32,28
5/22/17,Shabwah,3020,158,0.43,8.61,21
5/22/17,Say'on,9152,153,0.13,28.92,#N/A
5/22/17,Moklla,4634,190,0.38,74.07,#N/A
5/22/17,Amanat Al Asimah,6554,156,0.2,34.52,13
5/22/17,Al-Hudaydah,1549,233,0.1,92.79,18
5/22/17,Hajjah,1592,220,0.59,3.69,17
5/22/17,Amran,8702,89,0.77,1.91,29
5/22/17,Sana'a,1872,82,0.93,37.89,23
5/22/17,Ibb,5566,179,0.1,65.07,11
5/22/17,Taizz,2608,101,0.7,56.68,15
5/22/17,Dhamar,4832,249,0.01,28.27,20
5/22/17,Al Dhale'e,2704,265,0.09,12.31,30
5/22/17,Al Mahwit,6228,294,0.45,75.32,27
5/22/17,Al Bayda,7903,134,0.61,36.71,14
5/22/17,Aden,3598,114,0.76,75.6,24
5/22/17,Abyan,9205,84,0.44,57.04,12
5/22/17,Raymah,3528,13,0.97,49.89,31
5/22/17,Lahj,2576,24,0.38,3.14,25
5/22/17,Al_Jawf,7772,274,0.62,57.1,16
5/22/17,Ma'areb,4438,193,0.17,8.51,26
5/22/17,Sa'ada,7022,257,0.72,34.21,22
5/22/17,AL Mahrah,2225,128,0.04,58,28
5/22/17,Shabwah,3359,177,0.86,17.28,21
5/22/17,Say'on,4462,111,0.44,55.51,#N/A
5/22/17,Moklla,7314,99,0.44,65.62,#N/A
5/22/17,Amanat Al Asimah,2565,222,0.61,10.61,13
5/22/17,Al-Hudaydah,4122,179,0.98,65.73,18
5/22/17,Hajjah,6852,189,0.65,32.78,17
5/22/17,Amran,7473,48,0.84,54.24,29
5/22/17,Sana'a,4690,87,0.15,50.94,23
5/22/17,Ibb,1275,222,0.36,39.83,11
5/22/17,Taizz,3395,286,0.56,71.33,15
5/22/17,Dhamar,8451,236,0.41,88.04,20
5/22/17,Al Mahwit,1249,271,0.5,57.68,27
5/22/17,Al Dhale'e,2040,160,0.29,66.23,30
5/22/17,Al Bayda,9010,36,0.5,62.78,14
5/22/17,Aden,3963,175,0.04,10.78,24
5/22/17,Abyan,5399,161,0.27,8.41,12
5/22/17,Raymah,3341,196,0.43,49.68,31
5/22/17,Lahj,7334,43,0.9,37.76,25
5/22/17,Al_Jawf,3712,217,0.62,41.86,16
5/22/17,Ma'areb,3087,91,0.93,72.47,26
5/22/17,Sa'ada,2183,48,0.9,18.59,22
5/22/17,AL Mahrah,8221,267,0.72,98.36,28
5/22/17,Shabwah,1616,232,0.41,60.33,21
5/22/17,Moklla,8047,234,0.67,13.69,#N/A
5/22/17,Amanat Al Asimah,8678,281,0.52,69.31,13
5/22/17,Al-Hudaydah,5688,16,0.52,37.5,18
5/22/17,Hajjah,8425,273,0.34,83.33,17
5/22/17,Amran,3861,135,0.1,86.15,29
5/22/17,Sana'a,7672,270,0.37,10.85,23
5/22/17,Ibb,6464,264,0.42,65.25,11
5/22/17,Taizz,4413,233,0.68,76.42,15
5/22/17,Dhamar,7651,182,0.28,78.33,20
5/22/17,Al Mahwit,4279,45,0.72,20.82,27
5/22/17,Al Dhale'e,3258,246,0.18,19.73,30
5/22/17,Al Bayda,3083,2,0.92,81.59,14
5/22/17,Aden,7923,116,0.32,94.57,24
5/22/17,Abyan,6572,158,0.48,48.41,12
5/22/17,Raymah,7776,118,0.15,48.56,31
5/22/17,Lahj,6233,291,0.87,87.29,25
5/22/17,Al_Jawf,1433,153,0.27,19.79,16
5/22/17,Ma'areb,8499,12,0.51,30.73,26
5/22/17,Sa'ada,4046,82,0.07,34.06,22
5/22/17,AL Mahrah,6660,190,0.28,73.31,28
5/22/17,Shabwah,6905,202,0.86,82.25,21
5/22/17,Moklla,1059,134,0.41,39.96,#N/A
5/22/17,Amanat Al Asimah,5808,216,0.75,53.71,13
5/22/17,Al-Hudaydah,6423,85,0.04,82.79,18
5/22/17,Hajjah,3098,83,0.52,74.49,17
5/22/17,Amran,5718,63,0.68,10.5,29
5/22/17,Sana'a,4301,209,0.62,70.1,23
5/22/17,Ibb,8963,170,0.51,16.91,11
5/22/17,Taizz,8988,220,0.61,10.34,15
5/22/17,Dhamar,6787,29,0.84,66.46,20
5/22/17,Al Mahwit,8764,223,0.24,40.58,27
5/22/17,Al Dhale'e,8631,137,0.27,1.33,30
5/22/17,Al Bayda,5931,226,0.47,62.29,14
5/22/17,Aden,3996,60,0.96,1.09,24
5/22/17,Abyan,4497,274,0.59,71.07,12
5/22/17,Raymah,2926,291,0.77,92.55,31
5/22/17,Lahj,6389,136,0.33,15.61,25
5/22/17,Al_Jawf,1917,16,0.07,38.54,16
5/22/17,Ma'areb,6764,102,0.47,88.39,26
5/22/17,Sa'ada,8264,230,0.14,11.51,22
5/22/17,AL Mahrah,5719,165,0.24,89.78,28
5/22/17,Shabwah,2226,128,0.59,45.04,21
5/22/17,Moklla,4999,52,0.16,49.47,#N/A
5/22/17,Amanat Al Asimah,7489,9,0.17,39.63,13
5/22/17,Al-Hudaydah,6095,266,0.83,23.99,18
5/22/17,Hajjah,9181,35,0.61,38.98,17
5/22/17,Amran,9060,193,0.15,42.2,29
5/22/17,Sana'a,6290,191,0.46,87.57,23
5/22/17,Ibb,3283,269,0.75,39.17,11
5/22/17,Taizz,8307,211,0.5,89.79,15
5/22/17,Dhamar,7875,244,0.71,26.96,20
5/22/17,Al Mahwit,3521,169,0.97,23.82,27
5/22/17,Al Dhale'e,6877,136,0.02,34.8,30
5/22/17,Al Bayda,6371,65,0.02,98.95,14
5/22/17,Aden,2167,77,0.08,15.64,24
5/22/17,Abyan,1189,47,0.57,97.01,12
5/22/17,Raymah,1149,80,0.04,88.02,31
5/22/17,Lahj,1989,22,0.21,81.51,25
5/22/17,Al_Jawf,7699,245,0.18,3.9,16
5/22/17,Ma'areb,7568,294,0.9,73.08,26
5/22/17,Sa'ada,5053,202,0.02,84.57,22
5/22/17,AL Mahrah,6175,241,0.02,62.46,28
5/22/17,Shabwah,5071,180,0.71,48.8,21
5/22/17,Moklla,4416,256,0.03,65.03,#N/A
5/22/17,Amanat Al Asimah,8438,209,0.95,83.77,13
5/22/17,Al-Hudaydah,3602,125,0.81,94.98,18
5/22/17,Hajjah,3885,150,0.09,61.98,17
5/22/17,Amran,7748,252,0.88,21.69,29
5/22/17,Sana'a,3428,153,0.03,15.62,23
5/22/17,Ibb,3364,278,0.94,50.1,11
5/22/17,Taizz,3082,157,0.33,92.39,15
5/22/17,Dhamar,1289,136,0.93,23.46,20
5/22/17,Al Mahwit,1851,95,0.09,81.99,27
5/22/17,Al Dhale'e,2539,229,0.61,3.36,30
5/22/17,Al Bayda,2187,215,0.73,50.94,14
5/22/17,Aden,5719,141,0.97,67.88,24
5/22/17,Abyan,3671,254,0.29,32.42,12
5/22/17,Raymah,6750,61,0.3,17.78,31
5/22/17,Lahj,2052,142,0.35,21.22,25
5/22/17,Al_Jawf,6845,270,0.93,15.78,16
5/22/17,Ma'areb,1414,103,0.99,19.91,26
5/22/17,Sa'ada,7807,221,0.78,1.1,22
5/22/17,AL Mahrah,8618,58,0.41,60.67,28
5/22/17,Shabwah,6599,166,0.64,3.92,21
5/22/17,Moklla,4339,10,0.83,62.19,#N/A
5/22/17,Amanat Al Asimah,7233,181,0.88,62.6,13
5/22/17,Al-Hudaydah,6009,62,0.55,29.88,18
5/22/17,Hajjah,6899,141,0.94,73.45,17
5/22/17,Amran,4660,267,0.82,69.16,29
5/22/17,Sana'a,6570,49,0.16,1.95,23
5/22/17,Ibb,8720,98,0.22,19.47,11
5/22/17,Taizz,8103,220,0.57,55.46,15
5/22/17,Dhamar,7857,220,0.54,18.84,20
5/22/17,Al Mahwit,6051,31,0.22,37.96,27
5/22/17,Al Dhale'e,8221,250,0.9,39.58,30
5/22/17,Al Bayda,1035,27,0.42,63.25,14
5/22/17,Aden,8833,27,0.57,16.94,24
5/22/17,Abyan,4134,80,0.85,56.03,12
5/22/17,Raymah,4494,283,0.34,97.79,31
5/22/17,Lahj,6528,242,0.02,2.87,25
5/22/17,Al_Jawf,1350,288,0.16,28.2,16
5/22/17,Ma'areb,8732,17,0.12,62.66,26
5/22/17,Sa'ada,5315,90,0.79,94.22,22
5/22/17,AL Mahrah,6362,257,0.05,8.87,28
5/22/17,Shabwah,6047,247,0.41,29.26,21
5/22/17,Moklla,7880,137,0.84,11.26,#N/A
5/22/17,Amanat Al Asimah,3469,192,0.28,61.3,13
5/22/17,Al-Hudaydah,2047,153,0.52,77.49,18
5/22/17,Amran,1320,146,0.19,48.57,29
5/22/17,Hajjah,2974,223,0.48,54.04,17
5/22/17,Sana'a,2593,4,0.52,95.29,23
5/22/17,Ibb,3949,62,0.32,81.99,11
5/22/17,Taizz,7111,28,0.9,59.92,15
5/22/17,Dhamar,4832,67,0.87,80.67,20
5/22/17,Al Mahwit,4253,145,0.55,57.72,27
5/22/17,Al Dhale'e,6398,150,0.73,57.12,30
5/22/17,Al Bayda,4266,281,0.5,47.38,14
5/22/17,Aden,3574,78,0.45,0.16,24
5/22/17,Abyan,6310,104,0.48,74.13,12
5/22/17,Raymah,2286,30,0.48,62.51,31
5/22/17,Lahj,6690,239,0.38,14.13,25
5/22/17,Al_Jawf,4391,19,0.61,50.07,16
5/22/17,Ma'areb,7106,107,0.67,23.16,26
5/22/17,Sa'ada,2778,176,0.39,89.01,22
5/22/17,AL Mahrah,7840,271,0.94,48.54,28
5/22/17,Shabwah,2119,213,0.86,80.35,21
5/22/17,Amanat Al Asimah,6204,134,0.38,40.86,13
5/22/17,Al-Hudaydah,4506,1,0.76,23.64,18
5/22/17,Amran,7260,23,0.07,27.5,29
5/22/17,Hajjah,3730,160,0.83,20.49,17
5/22/17,Sana'a,5893,186,0.18,35.87,23
5/22/17,Taizz,1278,76,0.5,80.88,15
5/22/17,Ibb,7882,212,0.55,82.12,11
5/22/17,Dhamar,1991,44,0.03,2.61,20
5/22/17,Al Mahwit,1195,188,0.82,25.08,27
5/22/17,Al Dhale'e,8009,291,0.4,95.23,30
5/22/17,Al Bayda,2504,69,0.73,37.7,14
5/22/17,Aden,4574,196,0.09,66.77,24
5/22/17,Abyan,9019,52,0.43,43.03,12
5/22/17,Raymah,7992,53,0.64,97.91,31
5/22/17,Lahj,3967,13,0.87,8.95,25
5/22/17,Al_Jawf,1895,64,0.13,1.88,16
5/22/17,Ma'areb,8867,223,0.94,17.75,26
5/22/17,Sa'ada,7143,81,0.13,12.1,22
5/22/17,AL Mahrah,7505,201,0.71,12.19,28
5/22/17,Shabwah,8983,198,0.03,21.04,21
5/22/17,Amanat Al Asimah,5441,152,0.39,44.38,13
5/22/17,Al-Hudaydah,1137,94,0.42,21.84,18
5/22/17,Hajjah,2191,30,0.8,98.34,17
5/22/17,Amran,2798,180,0.81,50.21,29
5/22/17,Sana'a,6819,248,0.48,15.84,23
5/22/17,Taizz,1596,91,0.14,57.65,15
5/22/17,Ibb,2764,96,0.53,71.92,11
5/22/17,Dhamar,7400,51,0.6,69.73,20
5/22/17,Al Mahwit,2174,179,0.78,89.21,27
5/22/17,Al Dhale'e,6234,150,0.47,60.95,30
5/22/17,Al Bayda,8268,166,0.21,19.65,14
5/22/17,Aden,1581,4,0.51,80.33,24
5/22/17,Abyan,7491,173,0.44,9.37,12
5/22/17,Raymah,3463,49,0.17,3.27,31
5/22/17,Lahj,5186,291,0.93,6.76,25
5/22/17,Al_Jawf,4480,290,0.16,2.48,16
5/22/17,Ma'areb,8487,36,0.69,2.37,26
5/22/17,Sa'ada,3575,201,0.12,58.92,22
5/22/17,AL Mahrah,7786,113,0.27,96.8,28
5/22/17,Shabwah,5507,35,0.56,88.88,21
5/22/17,Amanat Al Asimah,4756,127,0.38,47.43,13
5/22/17,Al-Hudaydah,4918,174,0.89,24.21,18
5/22/17,Hajjah,1239,247,0.91,68.04,17
5/22/17,Amran,2376,245,0.53,19.39,29
5/22/17,Sana'a,6309,168,0.42,82.52,23
5/22/17,Ibb,7827,209,0.42,95.03,11
5/22/17,Taizz,4266,249,0.02,29.5,15
5/22/17,Dhamar,5210,296,0.6,96.16,20
5/22/17,Al Mahwit,5078,259,0.93,83.51,27
5/22/17,Al Dhale'e,5150,246,0.98,63.57,30
5/22/17,Al Bayda,4255,206,0.77,29.49,14
5/22/17,Aden,8235,258,0.43,53.47,24
5/22/17,Abyan,5013,190,0.46,93.44,12
5/22/17,Raymah,7136,147,0.13,95.8,31
5/22/17,Lahj,2163,6,0.02,40.73,25
5/22/17,Al_Jawf,6382,112,0.87,51.55,16
5/22/17,Ma'areb,5681,58,0.52,30.25,26
5/22/17,Sa'ada,6756,166,0.11,57.72,22
5/22/17,AL Mahrah,2098,242,0.53,26.21,28
5/22/17,Shabwah,3691,268,0.64,65.41,21
5/22/17,Amanat Al Asimah,6955,32,0.62,91.18,13
5/22/17,Al-Hudaydah,6513,249,0.45,12.64,18
5/22/17,Hajjah,7390,174,0.99,70.07,17
5/22/17,Amran,3774,74,0.66,97.53,29
5/22/17,Sana'a,5470,94,0.96,69.99,23
5/22/17,Ibb,4538,112,0.02,84.95,11
5/22/17,Taizz,4079,140,0.68,22.13,15
5/22/17,Dhamar,4283,145,0.86,78.89,20
5/22/17,Al Mahwit,7457,171,0.88,38.05,27
5/22/17,Al Dhale'e,3224,276,0.46,17.08,30
5/22/17,Al Bayda,9165,22,0.8,26.81,14
5/22/17,Aden,4397,112,0.01,89.55,24
5/22/17,Abyan,8210,200,0.57,81.25,12
5/22/17,Raymah,1774,209,0.55,74.9,31
5/22/17,Lahj,4453,45,0.98,45.6,25
5/22/17,Al_Jawf,9067,122,0.9,14.8,16
5/22/17,Ma'areb,8475,194,0.62,9.71,26
5/22/17,Sa'ada,3626,227,0.43,24.19,22
5/22/17,AL Mahrah,8075,26,0.18,33.81,28
5/22/17,Shabwah,8575,27,0.35,51.63,21
5/22/17,Amanat Al Asimah,1090,222,0.48,89.45,13
5/22/17,Al-Hudaydah,3825,63,0.92,55.34,18
5/22/17,Hajjah,2864,132,0.04,70.15,17
5/22/17,Amran,9022,137,0.47,63.44,29
5/22/17,Sana'a,6868,89,1,24.58,23
5/22/17,Taizz,3345,276,0.42,47.92,15
5/22/17,Ibb,5540,61,0.73,86.69,11
5/22/17,Dhamar,6619,97,0.29,64.59,20
5/22/17,Al Mahwit,4712,288,0.98,70.18,27
5/22/17,Al Dhale'e,7435,268,0.72,81.34,30
5/22/17,Al Bayda,8816,26,0.42,54.22,14
5/22/17,Aden,7452,135,0.6,29.84,24
5/22/17,Abyan,1075,160,0.08,65.07,12
5/22/17,Raymah,6135,298,0.36,48.44,31
5/22/17,Lahj,6190,186,0.9,57.4,25
5/22/17,Al_Jawf,5743,227,0.7,98.05,16
5/22/17,Ma'areb,5935,115,0.56,41.71,26
5/22/17,Sa'ada,6510,243,0.21,84.41,22
5/22/17,AL Mahrah,2300,66,0.91,39.99,28
5/22/17,Shabwah,2292,144,0.25,41.66,21
5/22/17,Amanat Al Asimah,6090,18,0.8,33.82,13
5/22/17,Al-Hudaydah,6335,65,0.96,23.17,18
5/22/17,Hajjah,8613,3,0.08,87.16,17
5/22/17,Amran,1839,57,0.36,49.62,29
5/22/17,Sana'a,6903,36,0.75,55.64,23
5/22/17,Taizz,2879,95,0.77,50.55,15
5/22/17,Ibb,1032,158,0.4,83.73,11
5/22/17,Dhamar,6152,73,0.4,29.43,20
5/22/17,Al Mahwit,6605,267,0.48,20.45,27
5/22/17,Al Dhale'e,2705,39,0.61,73.72,30
5/22/17,Al Bayda,5377,149,0.31,66.98,14
5/22/17,Aden,1353,6,0.02,68.13,24
5/22/17,Abyan,5749,42,0.73,36.09,12
5/22/17,Raymah,4492,181,0.05,81.69,31
5/22/17,Lahj,8566,211,0.61,11.65,25
5/22/17,Al_Jawf,4361,76,0.5,46.86,16
5/22/17,Ma'areb,8097,128,0.71,96.84,26
5/22/17,Sa'ada,3911,232,0.43,52.49,22
5/22/17,AL Mahrah,2388,299,0.84,53.93,28
5/22/17,Shabwah,4551,253,0.34,81.88,21
5/22/17,Amanat Al Asimah,2134,250,0,18.46,13
5/22/17,Al-Hudaydah,5756,211,0.75,15.63,18
5/22/17,Amran,2865,238,0.22,18.16,29
5/22/17,Hajjah,4351,273,0.51,71.29,17
5/22/17,Sana'a,8638,80,0.55,57.84,23
5/22/17,Taizz,4832,88,0.26,95.77,15
5/22/17,Ibb,1409,264,0.92,54.73,11
5/22/17,Dhamar,3064,248,0.28,28.68,20
5/22/17,Al Mahwit,3084,36,0.15,91.12,27
5/22/17,Al Dhale'e,8082,90,0.04,59.01,30
5/22/17,Al Bayda,7823,272,0.56,77.77,14
5/22/17,Aden,2904,180,0.13,86.82,24
5/22/17,Abyan,2901,36,0.64,45.71,12
5/22/17,Raymah,8136,111,0.84,4.48,31
5/22/17,Lahj,9195,193,0.88,77.85,25
5/22/17,Al_Jawf,9204,9,0.24,58.62,16
5/22/17,Ma'areb,6978,135,0.86,48.63,26
5/22/17,Sa'ada,5903,200,0.25,72.55,22
5/22/17,AL Mahrah,7148,211,0.78,92.09,28
5/22/17,Shabwah,5749,224,0.7,24.54,21
5/22/17,Amanat Al Asimah,2057,41,0.86,92.41,13
5/22/17,Al-Hudaydah,4275,113,0.93,93.5,18
5/22/17,Amran,4175,265,0.63,89.35,29
5/22/17,Hajjah,6217,6,0.49,93.45,17
5/22/17,Sana'a,5095,13,0.14,41.84,23
5/22/17,Taizz,6083,239,0.91,65.56,15
5/22/17,Ibb,6909,56,0.82,74.65,11
5/22/17,Dhamar,1492,16,0.02,13.77,20
5/22/17,Al Mahwit,5215,238,0.28,44.27,27
5/22/17,Al Dhale'e,6921,213,0.57,66.71,30
5/22/17,Al Bayda,6187,130,0.74,62.61,14
5/22/17,Aden,5973,148,0.38,7.11,24
5/22/17,Abyan,8302,246,0.18,93.27,12
5/22/17,Raymah,1528,180,0.27,42.41,31
5/22/17,Lahj,2033,97,0.17,47.42,25
5/22/17,Al_Jawf,7847,164,0.33,19.78,16
5/22/17,Ma'areb,4285,80,0.43,88.03,26
5/22/17,Sa'ada,7512,77,0.29,69.91,22
5/22/17,AL Mahrah,4380,122,0.57,9,28
5/22/17,Shabwah,7860,287,0.43,43.45,21
5/22/17,Amanat Al Asimah,5171,245,0.81,33.19,13
5/22/17,Al-Hudaydah,7473,111,0.75,58.06,18
5/22/17,Amran,7538,213,0.15,8.44,29
5/22/17,Hajjah,8297,174,0.75,46.24,17
5/22/17,Sana'a,6046,91,0.02,48.82,23
5/22/17,Taizz,7403,201,0.83,90.86,15
5/22/17,Ibb,3737,105,0.04,46.98,11
5/22/17,Dhamar,6124,272,0.94,91.26,20
5/22/17,Al Mahwit,2310,30,0.13,28.82,27
5/22/17,Al Dhale'e,6588,9,0.16,48.93,30
5/22/17,Al Bayda,3494,12,0.39,67.36,14
5/22/17,Aden,8670,203,0.17,75.33,24
5/22/17,Abyan,3332,135,0.95,80.66,12
5/22/17,Raymah,6286,19,0.87,22.97,31
5/22/17,Lahj,8040,248,0.52,62.37,25
5/22/17,Al_Jawf,7857,134,0.32,42.21,16
5/22/17,Ma'areb,6170,186,0.03,98.47,26
5/22/17,Sa'ada,1578,171,0.07,43.41,22
5/22/17,AL Mahrah,3974,79,0.62,79.04,28
5/22/17,Shabwah,4654,152,0.21,98.54,21
5/22/17,Amanat Al Asimah,4942,225,0.2,14.72,13
5/22/17,Al-Hudaydah,7626,221,0.84,67.57,18
5/22/17,Amran,1477,265,0.9,29.96,29
5/22/17,Hajjah,3614,188,0.39,53.23,17
